transaction_date,month_name,month_id,day_name,day_number,transaction_count,product_sold,product_detail,product_type,product_category,store_location,time_bucket,total_revenue
2023-06-03,Jun,2023-Jun,Sat,7,8,8,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Astoria,afternoon,27.50
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Espresso shot,Barista Espresso,Coffee,Astoria,afternoon,27.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Brazilian Sm,Organic brewed coffee,Coffee,Astoria,afternoon,8.80
2023-06-03,Jun,2023-Jun,Sat,7,7,7,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Astoria,afternoon,33.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Ethiopia Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,afternoon,24.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,9.30
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,22.95
2023-06-03,Jun,2023-Jun,Sat,7,8,8,Brazilian Rg,Organic brewed coffee,Coffee,Astoria,afternoon,33.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jumbo Savory Scone,Scone,Bakery,Astoria,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,12.75
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Lemon Grass Rg,Brewed herbal tea,Tea,Lower Manhattan,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Peppermint Rg,Brewed herbal tea,Tea,Hell's Kitchen,afternoon,12.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Chocolate Chip Biscotti,Biscotti,Bakery,Hell's Kitchen,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,12.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Scottish Cream Scone ,Scone,Bakery,Lower Manhattan,afternoon,13.50
2023-06-03,Jun,2023-Jun,Sat,7,9,9,Brazilian Lg,Organic brewed coffee,Coffee,Astoria,afternoon,49.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Astoria,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,10,10,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Astoria,afternoon,76.50
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Ethiopia Rg,Gourmet brewed coffee,Coffee,Lower Manhattan,afternoon,27.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Croissant,Pastry,Bakery,Lower Manhattan,afternoon,17.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Serenity Green Tea Lg,Brewed Green tea,Tea,Lower Manhattan,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Hell's Kitchen,afternoon,10.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Serenity Green Tea Lg,Brewed Green tea,Tea,Hell's Kitchen,afternoon,33.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,English Breakfast Lg,Brewed Black tea,Tea,Hell's Kitchen,afternoon,18.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,afternoon,22.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Lower Manhattan,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Jumbo Savory Scone,Scone,Bakery,Lower Manhattan,afternoon,11.25
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Hell's Kitchen,afternoon,6.20
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Ethiopia Sm,Gourmet brewed coffee,Coffee,Hell's Kitchen,afternoon,6.60
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Peppermint Lg,Brewed herbal tea,Tea,Astoria,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Earl Grey Lg,Brewed Black tea,Tea,Astoria,afternoon,18.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Hell's Kitchen,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Serenity Green Tea Rg,Brewed Green tea,Tea,Lower Manhattan,afternoon,12.50
2023-06-03,Jun,2023-Jun,Sat,7,8,8,Traditional Blend Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,33.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Astoria,afternoon,33.25
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Earl Grey Lg,Brewed Black tea,Tea,Hell's Kitchen,afternoon,9.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,afternoon,38.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Astoria,afternoon,24.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Latte Rg,Barista Espresso,Coffee,Lower Manhattan,afternoon,34.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Oatmeal Scone,Scone,Bakery,Lower Manhattan,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Lemon Grass Lg,Brewed herbal tea,Tea,Lower Manhattan,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Peppermint Lg,Brewed herbal tea,Tea,Hell's Kitchen,afternoon,27.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Astoria,afternoon,31.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Columbian Medium Roast Lg,Gourmet brewed coffee,Coffee,Astoria,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Hell's Kitchen,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Oatmeal Scone,Scone,Bakery,Hell's Kitchen,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,10.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Ginger Scone,Scone,Bakery,Astoria,afternoon,9.75
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Almond Croissant,Pastry,Bakery,Astoria,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Lemon Grass Rg,Brewed herbal tea,Tea,Astoria,afternoon,17.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,afternoon,31.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Earl Grey Rg,Brewed Black tea,Tea,Hell's Kitchen,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Lower Manhattan,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Brazilian Lg,Organic brewed coffee,Coffee,Hell's Kitchen,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Cappuccino Lg,Barista Espresso,Coffee,Lower Manhattan,afternoon,21.25
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,17.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Ginger Biscotti,Biscotti,Bakery,Lower Manhattan,afternoon,17.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,English Breakfast Rg,Brewed Black tea,Tea,Hell's Kitchen,afternoon,20.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Ginger Biscotti,Biscotti,Bakery,Hell's Kitchen,afternoon,7.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Morning Sunrise Chai Lg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,28.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Scottish Cream Scone ,Scone,Bakery,Hell's Kitchen,afternoon,9.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Hell's Kitchen,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Peppermint Lg,Brewed herbal tea,Tea,Lower Manhattan,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Cappuccino Lg,Barista Espresso,Coffee,Astoria,afternoon,38.25
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Latte Rg,Barista Espresso,Coffee,Astoria,afternoon,25.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Jamaican Coffee River Rg,Premium brewed coffee,Coffee,Lower Manhattan,afternoon,21.70
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Astoria,afternoon,22.95
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Almond Croissant,Pastry,Bakery,Lower Manhattan,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Astoria,afternoon,12.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Latte Rg,Barista Espresso,Coffee,Hell's Kitchen,afternoon,17.00
2023-06-03,Jun,2023-Jun,Sat,7,9,9,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Astoria,afternoon,30.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Hell's Kitchen,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Chocolate Chip Biscotti,Biscotti,Bakery,Astoria,afternoon,10.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,English Breakfast Lg,Brewed Black tea,Tea,Lower Manhattan,afternoon,9.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Lemon Grass Lg,Brewed herbal tea,Tea,Astoria,afternoon,27.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Lower Manhattan,afternoon,17.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Scottish Cream Scone ,Scone,Bakery,Astoria,afternoon,18.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Morning Sunrise Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,12.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Ethiopia Lg,Gourmet brewed coffee,Coffee,Lower Manhattan,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Latte,Barista Espresso,Coffee,Astoria,afternoon,22.50
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Serenity Green Tea Rg,Brewed Green tea,Tea,Astoria,afternoon,22.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Espresso shot,Barista Espresso,Coffee,Hell's Kitchen,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Earl Grey Rg,Brewed Black tea,Tea,Astoria,afternoon,5.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Columbian Medium Roast Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Ethiopia Lg,Gourmet brewed coffee,Coffee,Astoria,afternoon,24.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Ginger Biscotti,Biscotti,Bakery,Astoria,afternoon,14.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Croissant,Pastry,Bakery,Hell's Kitchen,afternoon,3.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Lower Manhattan,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Lemon Grass Lg,Brewed herbal tea,Tea,Hell's Kitchen,afternoon,12.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Croissant,Pastry,Bakery,Astoria,afternoon,7.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,afternoon,24.80
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Hazelnut Biscotti,Biscotti,Bakery,Hell's Kitchen,afternoon,6.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Peppermint Rg,Brewed herbal tea,Tea,Lower Manhattan,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Lemon Grass Rg,Brewed herbal tea,Tea,Hell's Kitchen,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Cappuccino,Barista Espresso,Coffee,Astoria,afternoon,18.75
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Cappuccino Lg,Barista Espresso,Coffee,Hell's Kitchen,afternoon,8.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Astoria,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Ethiopia Rg,Gourmet brewed coffee,Coffee,Astoria,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,afternoon,10.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Ouro Brasileiro shot,Barista Espresso,Coffee,Hell's Kitchen,afternoon,21.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Astoria,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Cranberry Scone,Scone,Bakery,Astoria,afternoon,13.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Brazilian Sm,Organic brewed coffee,Coffee,Hell's Kitchen,afternoon,6.60
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Ethiopia Sm,Gourmet brewed coffee,Coffee,Lower Manhattan,afternoon,11.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Astoria,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,afternoon,14.25
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Hazelnut Biscotti,Biscotti,Bakery,Lower Manhattan,afternoon,3.25
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Serenity Green Tea Lg,Brewed Green tea,Tea,Astoria,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Hazelnut Biscotti,Biscotti,Bakery,Astoria,afternoon,6.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,English Breakfast Rg,Brewed Black tea,Tea,Astoria,afternoon,10.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Espresso shot,Barista Espresso,Coffee,Lower Manhattan,afternoon,12.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Chocolate Chip Biscotti,Biscotti,Bakery,Lower Manhattan,afternoon,7.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Chocolate Croissant,Pastry,Bakery,Hell's Kitchen,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Lower Manhattan,afternoon,4.90
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Lower Manhattan,afternoon,7.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Astoria,afternoon,17.15
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Peppermint Rg,Brewed herbal tea,Tea,Astoria,afternoon,2.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Jumbo Savory Scone,Scone,Bakery,Hell's Kitchen,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Earl Grey Rg,Brewed Black tea,Tea,Lower Manhattan,afternoon,5.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Lower Manhattan,afternoon,2.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Serenity Green Tea Rg,Brewed Green tea,Tea,Hell's Kitchen,afternoon,15.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Ouro Brasileiro shot,Barista Espresso,Coffee,Lower Manhattan,afternoon,6.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Cappuccino,Barista Espresso,Coffee,Lower Manhattan,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,afternoon,7.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Brazilian Lg,Organic brewed coffee,Coffee,Lower Manhattan,afternoon,7.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Chocolate Croissant,Pastry,Bakery,Lower Manhattan,afternoon,3.75
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Hell's Kitchen,afternoon,2.45
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Earl Grey Lg,Brewed Black tea,Tea,Lower Manhattan,evening,6.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Jumbo Savory Scone,Scone,Bakery,Lower Manhattan,evening,11.25
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Astoria,evening,14.00
2023-06-03,Jun,2023-Jun,Sat,7,6,6,Cappuccino Lg,Barista Espresso,Coffee,Astoria,evening,34.00
2023-06-03,Jun,2023-Jun,Sat,7,9,9,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Astoria,evening,42.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Ethiopia Sm,Gourmet brewed coffee,Coffee,Astoria,evening,8.80
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Our Old Time Diner Blend Sm,Drip coffee,Coffee,Hell's Kitchen,evening,14.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Dark chocolate Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,evening,10.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Scottish Cream Scone ,Scone,Bakery,Hell's Kitchen,evening,4.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Latte Rg,Barista Espresso,Coffee,Hell's Kitchen,evening,8.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,English Breakfast Lg,Brewed Black tea,Tea,Hell's Kitchen,evening,18.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Brazilian Sm,Organic brewed coffee,Coffee,Lower Manhattan,evening,2.20
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Lemon Grass Lg,Brewed herbal tea,Tea,Astoria,evening,9.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,evening,17.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Lemon Grass Rg,Brewed herbal tea,Tea,Astoria,evening,7.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Spicy Eye Opener Chai Lg,Brewed Chai tea,Tea,Lower Manhattan,evening,18.60
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Cappuccino,Barista Espresso,Coffee,Hell's Kitchen,evening,11.25
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Cappuccino,Barista Espresso,Coffee,Astoria,evening,22.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Lower Manhattan,evening,10.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Morning Sunrise Chai Rg,Brewed Chai tea,Tea,Lower Manhattan,evening,5.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Croissant,Pastry,Bakery,Hell's Kitchen,evening,7.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Ouro Brasileiro shot,Barista Espresso,Coffee,Lower Manhattan,evening,6.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Earl Grey Lg,Brewed Black tea,Tea,Astoria,evening,15.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Ethiopia Rg,Gourmet brewed coffee,Coffee,Astoria,evening,15.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Chocolate Croissant,Pastry,Bakery,Astoria,evening,15.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Jamaican Coffee River Lg,Premium brewed coffee,Coffee,Lower Manhattan,evening,3.75
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Croissant,Pastry,Bakery,Lower Manhattan,evening,3.50
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Our Old Time Diner Blend Rg,Drip coffee,Coffee,Hell's Kitchen,evening,10.00
2023-06-03,Jun,2023-Jun,Sat,7,7,7,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Astoria,evening,37.50
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Lemon Grass Lg,Brewed herbal tea,Tea,Hell's Kitchen,evening,18.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Ethiopia Lg,Gourmet brewed coffee,Coffee,Hell's Kitchen,evening,10.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Astoria,evening,8.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Brazilian Sm,Organic brewed coffee,Coffee,Hell's Kitchen,evening,19.80
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Columbian Medium Roast Sm,Gourmet brewed coffee,Coffee,Lower Manhattan,evening,2.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Hell's Kitchen,evening,9.80
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Brazilian Lg,Organic brewed coffee,Coffee,Lower Manhattan,evening,10.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Oatmeal Scone,Scone,Bakery,Lower Manhattan,evening,3.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Brazilian Rg,Organic brewed coffee,Coffee,Hell's Kitchen,evening,12.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Hell's Kitchen,evening,12.75
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Sustainably Grown Organic Lg,Hot chocolate,Drinking Chocolate,Lower Manhattan,evening,14.25
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Earl Grey Rg,Brewed Black tea,Tea,Hell's Kitchen,evening,12.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Hazelnut Biscotti,Biscotti,Bakery,Hell's Kitchen,evening,3.25
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Ethiopia Rg,Gourmet brewed coffee,Coffee,Lower Manhattan,evening,6.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Espresso shot,Barista Espresso,Coffee,Hell's Kitchen,evening,27.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Ethiopia Rg,Gourmet brewed coffee,Coffee,Hell's Kitchen,evening,9.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Spicy Eye Opener Chai Rg,Brewed Chai tea,Tea,Astoria,evening,20.40
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Dark chocolate Lg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,evening,4.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Our Old Time Diner Blend Lg,Drip coffee,Coffee,Hell's Kitchen,evening,18.00
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Serenity Green Tea Rg,Brewed Green tea,Tea,Hell's Kitchen,evening,10.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Lemon Grass Lg,Brewed herbal tea,Tea,Lower Manhattan,evening,15.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Earl Grey Rg,Brewed Black tea,Tea,Astoria,evening,12.50
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Hazelnut Biscotti,Biscotti,Bakery,Astoria,evening,9.75
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Latte,Barista Espresso,Coffee,Hell's Kitchen,evening,11.25
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Latte,Barista Espresso,Coffee,Astoria,evening,11.25
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Serenity Green Tea Lg,Brewed Green tea,Tea,Hell's Kitchen,evening,9.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Morning Sunrise Chai Lg,Brewed Chai tea,Tea,Astoria,evening,24.00
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Latte Rg,Barista Espresso,Coffee,Lower Manhattan,evening,8.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Chocolate Chip Biscotti,Biscotti,Bakery,Lower Manhattan,evening,3.50
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Latte,Barista Espresso,Coffee,Lower Manhattan,evening,3.75
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Brazilian Sm,Organic brewed coffee,Coffee,Astoria,evening,8.80
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Almond Croissant,Pastry,Bakery,Lower Manhattan,evening,3.75
2023-06-03,Jun,2023-Jun,Sat,7,2,2,English Breakfast Rg,Brewed Black tea,Tea,Lower Manhattan,evening,10.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Ouro Brasileiro shot,Barista Espresso,Coffee,Hell's Kitchen,evening,12.00
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Jamaican Coffee River Sm,Premium brewed coffee,Coffee,Astoria,evening,14.70
2023-06-03,Jun,2023-Jun,Sat,7,4,4,Ginger Scone,Scone,Bakery,Astoria,evening,13.00
2023-06-03,Jun,2023-Jun,Sat,7,3,3,Traditional Blend Chai Rg,Brewed Chai tea,Tea,Astoria,evening,7.50
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Sustainably Grown Organic Rg,Hot chocolate,Drinking Chocolate,Hell's Kitchen,evening,33.75
2023-06-03,Jun,2023-Jun,Sat,7,1,1,Almond Croissant,Pastry,Bakery,Hell's Kitchen,evening,3.75
2023-06-03,Jun,2023-Jun,Sat,7,3,3,English Breakfast Lg,Brewed Black tea,Tea,Astoria,evening,15.00
2023-06-03,Jun,2023-Jun,Sat,7,5,5,Latte Rg,Barista Espresso,Coffee,Astoria,evening,21.25
2023-06-03,Jun,2023-Jun,Sat,7,2,2,Espresso shot,Barista Espresso,Coffee,Astoria,evening,12.00
